Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Priority
File,AnnotateReduceSinkOutputOperator.java,13.0,1.0,12.0,1.0,2.0,2.0,2.0,1.0,1.5,12.5,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,73.0,6.0,46.0,32.0,15.0,21.0,32.0,38.0,30.0,13.0,2.0,2.0,2.0,1.5,0.0,0.46,3.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,8.0,10.0,1.0,1.5,2.0,0.0,0.5,1.0,0,0,1,2,0,1,2,247,247,0,0,21,0,None
File,AnnotateRunTimeStatsOptimizer.java,13.0,0.0,12.0,0.0,3.0,3.0,3.0,1.0,2.0,25.5,0.0,2.0,3.0,1.0,8.0,5.0,1.0,8.0,0.0,3.0,0.0,5.0,174.0,16.0,140.0,72.0,68.0,18.0,83.0,110.0,68.0,59.0,6.0,6.0,6.0,1.0,0.0,0.13,22.0,22.0,24.0,8.0,2.0,3.571428571428572,6.0,2.0,7.714285714285714,16.0,1.0,3.0,6.0,0.0,1.4285714285714286,3.0,0,0,1,2,0,1,2,247,247,0,0,0,0,None
File,AppConfig.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,0.0,2.0,3.0,62.0,41.0,40.0,2.0,43.0,0.0,6.0,0.0,37.0,429.0,39.0,275.0,154.0,180.0,116.0,170.0,239.0,147.0,106.0,9.0,9.0,10.0,2.0,0.0,0.42,62.0,62.0,63.0,49.0,1.0,2.976744186046512,11.0,1.0,3.0930232558139537,14.0,1.0,2.3255813953488373,32.0,0.0,0.4418604651162791,4.0,37,0,4,49,0,4,49,136,80,94,30,23,0,None
File,AppMasterEventDesc.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,2.0,0.0,0.0,9.0,9.0,5.0,9.0,0.0,0.0,0.0,9.0,87.0,17.0,51.0,27.0,12.0,19.0,22.0,34.0,22.0,12.0,2.0,2.0,2.0,2.0,25.0,0.37,10.0,10.0,10.0,9.0,2.0,2.625,4.0,0.0,1.0,2.0,1.0,1.125,2.0,0.0,0.125,1.0,24,0,5,6,0,5,6,114,114,28,176,5,0,None
File,ArchiveUtils.java,20.0,1.0,13.0,7.0,3.0,3.0,3.0,2.0,1.0,11.666666666666666,0.0,3.0,7.0,1.0,12.0,5.0,4.0,12.0,0.0,1.0,0.0,11.0,320.0,26.0,184.0,65.0,103.0,110.0,89.0,132.0,66.0,85.0,10.0,10.0,10.0,1.0,8.333333333333334,0.6,37.0,37.0,37.0,22.0,1.0,4.6,10.0,2.0,6.2,15.0,1.0,11.4,90.0,0.0,1.2,3.0,0,5,2,10,0,2,10,312,151,86,217,0,2,None
File,Arguments.java,14.0,1.0,10.0,4.0,2.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,11.0,11.0,6.0,11.0,1.0,0.0,0.0,10.0,206.0,24.0,125.0,31.0,77.0,57.0,53.0,76.0,33.0,46.0,5.0,5.0,5.0,1.0,76.0,0.46,19.0,19.0,19.0,11.0,1.0,8.96,123.0,1.0,4.32,16.0,0.0,2.24,10.0,0.0,0.4,2.0,0,0,1,2,0,1,2,173,173,0,517,0,1,None
File,ArrayWritableObjectInspector.java,11.0,1.0,11.0,0.0,4.0,4.0,4.0,3.0,1.5,14.0,0.0,2.0,0.0,0.0,22.0,22.0,10.0,22.0,0.0,1.0,0.0,21.0,340.0,43.0,265.0,91.0,145.0,32.0,132.0,195.0,75.0,131.0,19.0,19.0,21.0,2.0,61.5,0.12,77.0,77.0,85.0,59.0,0.0,3.8947368421052633,30.0,1.0,3.3157894736842106,16.0,1.0,2.789473684210526,19.0,0.0,0.4210526315789473,2.0,80,0,3,16,0,3,16,35,35,16,68,7,2,None
File,AuthorizationMetaStoreFilterHook.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,7.0,0.0,4.0,0.0,3.0,102.0,14.0,64.0,30.0,30.0,24.0,35.0,50.0,30.0,28.0,3.0,3.0,3.0,2.0,0.0,0.38,12.0,12.0,12.0,9.0,1.0,2.833333333333333,6.0,3.0,4.666666666666667,11.0,1.0,1.8333333333333333,3.0,0.0,0.6666666666666666,1.0,0,0,1,9,1,1,9,182,182,0,60,0,0,None
File,AuthorizationPreEventListener.java,14.0,0.0,13.0,1.0,3.0,3.0,3.0,1.0,1.0,11.636363636363637,0.0,9.0,0.0,5.0,26.0,26.0,0.0,26.0,0.0,15.0,4.0,7.0,464.0,39.0,384.0,108.0,235.0,42.0,148.0,231.0,100.0,153.0,16.0,6.0,16.0,1.9090909090909087,13.272727272727272,0.11,88.0,77.0,89.0,38.0,0.0,5.175,17.0,1.0,6.325,42.0,1.0,4.0,78.0,0.0,0.8,4.0,2,0,1,12,0,1,12,284,284,0,119,0,0,None
File,AuthorizationTestUtil.java,7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,7.5,0.0,2.0,4.0,0.0,6.0,2.0,1.0,6.0,0.0,3.0,0.0,3.0,94.0,11.0,42.0,25.0,11.0,41.0,26.0,34.0,25.0,11.0,1.0,1.0,1.0,1.0,0.0,0.98,6.0,6.0,6.0,6.0,2.0,3.2,5.0,2.0,4.4,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,4,0,1,4,704,704,0,372,0,1,None
File,AvroDeserializer.java,24.0,1.0,19.0,4.0,5.0,4.0,5.0,2.0,1.0,24.0,0.0,2.0,0.0,1.0,14.0,14.0,8.0,14.0,0.0,9.0,0.0,5.0,447.0,40.0,321.0,129.0,199.0,93.0,177.0,231.0,117.0,152.0,18.0,12.0,18.0,1.0,41.5,0.29,65.0,55.0,66.0,33.0,1.0,5.575757575757576,25.0,1.0,11.515151515151516,24.0,1.0,3.757575757575758,40.0,0.0,0.6363636363636364,5.0,0,0,2,24,0,2,24,276,80,232,75,0,1,None
File,AvroGenericRecordReader.java,13.0,1.0,10.0,2.0,3.0,3.0,3.0,2.0,2.0,18.5,0.0,1.0,0.0,1.0,10.0,10.0,6.0,10.0,0.0,2.0,0.0,8.0,203.0,25.0,140.0,63.0,61.0,39.0,77.0,102.0,56.0,55.0,8.0,8.0,9.0,1.0,52.5,0.28,25.0,25.0,28.0,15.0,0.0,2.8181818181818183,7.0,1.0,4.545454545454546,17.0,1.0,2.4545454545454546,14.0,0.0,0.6363636363636364,4.0,0,1,2,13,1,2,13,36,24,151,138,0,1,None
File,AvroSerDe.java,12.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1.0,33.0,0.0,1.0,1.0,16.0,14.0,13.0,7.0,14.0,0.0,4.0,0.0,10.0,255.0,34.0,188.0,84.0,105.0,33.0,98.0,125.0,68.0,66.0,6.0,6.0,10.0,2.0,83.0,0.18,28.0,28.0,35.0,14.0,0.0,4.571428571428571,15.0,1.0,4.642857142857143,27.0,1.0,2.857142857142857,16.0,0.0,0.5714285714285714,2.0,5,0,2,21,0,2,21,124,2,56,87,0,2,None
File,AvroSerdeUtils.java,12.0,1.0,10.0,2.0,2.0,2.0,3.0,1.0,1.0,26.5,0.0,2.0,14.0,10.0,16.0,4.0,8.0,18.0,1.0,0.0,1.0,16.0,332.0,36.0,224.0,97.0,125.0,72.0,115.0,160.0,88.0,98.0,10.0,10.0,14.0,1.0,41.0,0.32,43.0,43.0,50.0,25.0,0.0,6.884615384615385,44.0,1.0,4.538461538461538,19.0,1.0,2.576923076923077,13.0,0.0,0.8076923076923077,3.0,25,0,4,19,0,4,19,148,80,77,97,10,1,None
File,BasePartitionEvaluator.java,11.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1.0,6.4,0.6666666666666666,15.0,3.0,0.0,33.0,30.0,20.0,33.0,0.0,3.0,2.0,28.0,503.0,56.0,374.0,170.0,165.0,76.0,177.0,252.0,131.0,153.0,6.0,5.0,6.0,2.1333333333333333,12.6,0.2,74.0,70.0,86.0,43.0,0.0,4.333333333333333,12.0,1.0,4.75,17.0,0.0,2.208333333333333,6.0,0.0,0.9583333333333334,3.0,503,0,2,2,0,2,2,151,151,7,7,73,0,None
File,BaseSemanticAnalyzer.java,13.0,0.0,11.0,2.0,3.0,2.0,3.0,1.0,1.0,23.6,2.0,6.0,36.0,5.0,112.0,78.0,43.0,114.0,2.0,11.0,29.0,72.0,1796.0,168.0,1355.0,418.0,829.0,287.0,701.0,978.0,408.0,685.0,21.0,21.0,31.0,1.0,45.6,0.21,295.0,269.0,332.0,138.0,1.0,8.676190476190476,84.0,0.0,4.20952380952381,26.0,0.0,10.771428571428572,703.0,0.0,0.7238095238095238,4.0,30,0,9,139,0,9,139,289,6,35,22,16,3,None
File,BaseWork.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,2.0,3.0,0.0,1.0,61.0,61.0,21.0,61.0,0.0,1.0,0.0,60.0,448.0,95.0,305.0,140.0,111.0,49.0,137.0,213.0,123.0,106.0,4.0,4.0,5.0,1.3333333333333333,31.666666666666668,0.16,73.0,73.0,77.0,59.0,2.0,5.909090909090909,51.0,0.0,3.4242424242424243,38.0,0.0,2.727272727272727,82.0,0.0,0.4393939393939394,4.0,169,0,8,50,0,8,50,151,83,32,26,61,1,None
File,BatchToRowInputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,4.0,10.0,9.0,0.0,17.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,1,2,704,704,0,0,0,0,None
File,BatchToRowReader.java,18.0,0.0,18.0,0.0,4.0,4.0,6.0,2.0,1.5,28.5,0.5,1.0,14.0,1.0,33.0,19.0,6.0,33.0,0.0,5.0,6.0,22.0,623.0,40.0,552.0,171.0,314.0,32.0,264.0,362.0,135.0,237.0,20.0,9.0,20.0,1.5,45.0,0.06,114.0,97.0,150.0,49.0,0.0,6.157894736842105,28.0,0.0,3.736842105263158,23.0,0.0,4.894736842105263,42.0,0.0,1.105263157894737,3.0,0,0,1,2,0,1,2,704,704,0,0,0,0,None
File,BeeLine.java,13.0,1.0,11.0,2.0,3.0,3.0,3.0,2.0,1.2608695652173914,14.26086956521739,0.1739130434782608,3.0,9.0,16.0,134.0,125.0,25.0,134.0,82.0,18.0,3.0,31.0,2389.0,336.0,1730.0,387.0,1147.0,353.0,724.0,1073.0,393.0,797.0,14.0,12.0,16.0,1.434782608695652,25.695652173913043,0.2,363.0,359.0,404.0,222.0,0.0,4.363363363363363,69.0,0.0,4.039039039039039,36.0,0.0,3.2612612612612613,169.0,0.0,0.5195195195195195,8.0,174,0,18,86,0,18,86,79,2,16,17,67,2,None
File,BeeLineOpts.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,13.333333333333334,0.0,4.0,2.0,12.0,98.0,96.0,42.0,98.0,3.0,0.0,0.0,95.0,672.0,122.0,494.0,210.0,227.0,59.0,224.0,349.0,199.0,171.0,6.0,6.0,7.0,1.0,32.666666666666664,0.12,122.0,122.0,126.0,104.0,0.0,2.5816326530612246,8.0,1.0,1.7551020408163265,11.0,0.0,1.2448979591836735,10.0,0.0,0.1836734693877551,3.0,34,0,9,38,0,9,38,99,7,30,39,3,3,None
File,BeeLineSignalHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,4.0,5.0,4.0,0.0,25.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,3,0,1,3,20,20,0,714,0,1,None
File,BeelineHS2ConnectionFileParseException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,30.0,3.0,10.0,5.0,3.0,17.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.7,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,1,1,0,1,1,151,151,0,0,17,0,None
File,BeelineInPlaceUpdateStream.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,10.0,10.0,3.0,10.0,1.0,0.0,0.0,9.0,100.0,14.0,60.0,31.0,16.0,26.0,23.0,37.0,23.0,14.0,3.0,3.0,4.0,1.0,15.5,0.43,12.0,12.0,13.0,10.0,0.0,1.25,4.0,1.0,2.25,6.0,1.0,1.25,3.0,0.0,0.125,1.0,16,0,3,5,0,3,5,131,15,55,49,19,1,None
File,BeelineWithHS2ConnectionFileTestBase.java,8.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,14.333333333333334,0.6666666666666666,3.0,2.0,7.0,16.0,14.0,11.0,16.0,2.0,0.0,7.0,7.0,218.0,23.0,175.0,84.0,86.0,20.0,106.0,133.0,75.0,71.0,3.0,3.0,3.0,1.3333333333333333,53.66666666666666,0.11,21.0,21.0,22.0,16.0,0.0,4.384615384615385,13.0,1.0,4.076923076923077,12.0,1.0,1.2307692307692308,2.0,0.0,0.3846153846153846,2.0,218,0,1,1,0,1,1,225,225,0,0,0,1,None
File,BinarySortableDeserializeRead.java,37.0,3.0,30.0,4.0,7.0,5.0,7.0,3.0,1.0,19.0,0.0,1.0,0.0,1.0,10.0,10.0,12.0,10.0,0.0,2.0,0.0,8.0,490.0,51.0,333.0,82.0,223.0,106.0,209.0,255.0,89.0,187.0,51.0,36.0,56.0,2.0,75.0,0.32,65.0,50.0,70.0,31.0,1.0,10.428571428571429,41.0,1.0,7.571428571428571,37.0,1.0,81.57142857142857,559.0,0.0,1.0,4.0,0,0,4,12,0,4,12,114,114,41,57,5,0,None
File,BinarySortableSerDe.java,31.0,2.0,25.0,4.0,5.0,4.0,6.0,3.0,1.0,35.666666666666664,0.3333333333333333,1.0,22.0,4.0,31.0,9.0,11.0,31.0,3.0,2.0,0.0,26.0,1144.0,110.0,860.0,300.0,573.0,174.0,534.0,629.0,280.0,449.0,71.0,51.0,74.0,2.333333333333333,31.0,0.2,165.0,125.0,173.0,87.0,0.0,8.052631578947368,35.0,1.0,6.552631578947368,52.0,1.0,7.7894736842105265,97.0,0.0,1.0789473684210529,5.0,3,0,2,36,0,2,36,180,114,32,78,58,1,None
File,BinarySortableSerializeWrite.java,10.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,1.0,28.0,28.0,8.0,28.0,0.0,1.0,0.0,27.0,436.0,95.0,224.0,106.0,111.0,117.0,136.0,167.0,80.0,92.0,2.0,2.0,2.0,1.0,56.0,0.52,31.0,31.0,31.0,28.0,1.0,6.0,11.0,2.0,2.96,4.0,1.0,1.08,2.0,0.0,0.08,1.0,0,0,1,10,0,1,10,114,114,0,70,4,0,None
File,BlobStorageUtils.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,0.0,1.0,5.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,64.0,9.0,32.0,15.0,13.0,23.0,13.0,19.0,14.0,6.0,1.0,1.0,2.0,1.0,0.0,0.72,5.0,5.0,7.0,5.0,1.0,3.888888888888889,7.0,2.0,3.4444444444444446,7.0,1.0,1.0,1.0,0.0,0.0,0.0,64,0,2,2,0,2,2,100,100,118,118,3,0,None
File,BloomFilter.java,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.2333333333333334,11.7,0.3333333333333333,2.0,6.0,2.0,38.0,32.0,4.0,38.0,3.0,3.0,0.0,32.0,400.0,49.0,232.0,75.0,120.0,122.0,114.0,176.0,78.0,108.0,5.0,5.0,5.0,1.7333333333333334,30.933333333333334,0.53,61.0,61.0,64.0,40.0,0.0,3.292358803986711,22.0,0.0,2.9401993355481726,33.0,0.0,3.006644518272425,212.0,0.0,0.4451827242524916,5.0,0,0,3,13,0,3,13,182,107,121,60,34,0,None
File,BoundaryDef.java,8.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,10.0,115.0,17.0,58.0,19.0,26.0,40.0,26.0,41.0,18.0,24.0,4.0,4.0,4.0,1.0,60.0,0.69,17.0,16.0,17.0,12.0,2.0,6.333333333333333,14.0,1.0,1.5555555555555556,3.0,1.0,1.3333333333333333,3.0,0.0,0.2222222222222222,1.0,38,0,1,6,0,1,6,151,151,0,236,3,0,None
File,BucketingSortingReduceSinkOptimizer.java,31.0,3.0,24.0,4.0,5.0,5.0,6.0,4.0,1.6666666666666667,21.33333333333333,0.0,3.0,0.0,0.0,17.0,17.0,2.0,17.0,0.0,12.0,0.0,5.0,648.0,64.0,445.0,167.0,265.0,139.0,223.0,327.0,155.0,230.0,41.0,41.0,48.0,1.3333333333333333,29.33333333333333,0.31,84.0,84.0,95.0,76.0,0.0,3.8,6.0,1.0,8.666666666666666,44.0,1.0,33.46666666666667,388.0,0.0,1.6,6.0,0,3,2,22,0,2,22,203,203,108,67,0,2,None
File,BucketizedHiveInputFormat.java,31.0,4.0,23.0,4.0,4.0,4.0,4.0,1.0,1.0,23.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,152.0,21.0,96.0,51.0,55.0,35.0,63.0,78.0,48.0,45.0,5.0,5.0,5.0,2.0,0.0,0.36,11.0,11.0,12.0,3.0,3.0,4.714285714285714,8.0,1.0,6.0,20.0,1.0,2.571428571428572,8.0,0.0,0.8571428571428571,3.0,0,1,1,14,0,1,14,24,24,0,178,0,0,None
File,BuddyAllocator.java,18.0,0.0,16.0,3.0,3.0,3.0,4.0,2.0,1.3333333333333333,9.11111111111111,0.0,3.0,1.0,5.0,33.0,32.0,21.0,33.0,1.0,14.0,0.0,18.0,727.0,50.0,586.0,178.0,386.0,116.0,315.0,429.0,156.0,300.0,21.0,21.0,21.0,1.4444444444444444,23.444444444444443,0.2,113.0,113.0,122.0,60.0,0.0,4.271186440677966,13.0,0.0,3.4237288135593222,16.0,0.0,86.64406779661017,4968.0,0.0,0.8135593220338984,5.0,52,0,8,38,1,8,38,276,16,48,22,12,1,None
File,BufferedRows.java,9.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,6.6,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,3.0,0.0,0.0,3.0,97.0,12.0,60.0,23.0,26.0,25.0,29.0,45.0,22.0,24.0,5.0,5.0,5.0,1.6,17.2,0.42,13.0,13.0,14.0,6.0,1.0,4.4,9.0,1.0,4.3,18.0,1.0,2.2,10.0,0.0,0.5,2.0,20,0,2,5,0,2,5,18,17,42,316,0,0,None
File,BytesBytesMultiHashMap.java,15.0,1.0,10.0,4.0,2.0,2.0,2.0,1.0,1.1428571428571428,8.0,0.2857142857142857,4.0,12.0,13.0,52.0,40.0,22.0,52.0,2.0,19.0,0.0,31.0,1010.0,121.0,553.0,203.0,360.0,343.0,328.0,430.0,195.0,291.0,10.0,10.0,10.0,1.2857142857142858,40.0,0.62,107.0,107.0,110.0,70.0,1.0,5.4393939393939394,17.0,0.0,4.4393939393939394,27.0,0.0,3.4242424242424243,102.0,0.0,0.5151515151515151,2.0,0,0,3,21,0,3,21,409,114,102,50,0,1,None
File,BytesColumnVector.java,16.0,0.0,10.0,5.0,2.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,25.0,25.0,8.0,25.0,0.0,0.0,0.0,25.0,486.0,47.0,276.0,58.0,170.0,167.0,145.0,206.0,56.0,150.0,8.0,8.0,8.0,1.5,35.0,0.61,60.0,60.0,64.0,25.0,0.0,9.8125,55.0,1.0,4.84375,14.0,1.0,3.21875,17.0,0.0,0.9375,4.0,0,0,4,30,0,4,30,295,107,51,48,23,2,None
File,CLIService.java,10.0,0.0,9.0,1.0,1.0,1.0,2.0,1.0,1.7981927710843373,10.144578313253012,0.036144578313253,1.0,0.0,2.0,43.0,43.0,6.0,43.0,0.0,3.0,0.0,40.0,612.0,57.0,429.0,218.0,213.0,126.0,192.0,250.0,124.0,168.0,7.0,7.0,9.0,1.5963855421686748,10.677710843373497,0.29,62.0,62.0,67.0,47.0,0.0,2.7232862903225805,27.0,0.0,2.982358870967742,42.0,0.0,1.9097782258064515,25.0,0.0,0.6003024193548387,4.0,5,0,8,52,0,8,52,178,13,27,28,10,5,None
File,CLIServiceClient.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.25,22.875,0.5,1.0,0.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,63.0,12.0,30.0,22.0,5.0,21.0,13.0,17.0,14.0,3.0,1.0,1.0,1.0,1.5,39.125,0.7,3.0,3.0,3.0,3.0,0.0,5.1683168316831685,23.0,0.0,4.316831683168317,18.0,0.0,1.7623762376237624,18.0,0.0,0.3762376237623762,3.0,7,0,2,7,0,2,7,418,133,144,242,1,1,None
File,CLIServiceRestoreTest.java,12.0,0.0,12.0,0.0,2.0,2.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,55.0,7.0,31.0,12.0,19.0,17.0,20.0,24.0,11.0,17.0,2.0,2.0,2.0,1.0,50.0,0.55,3.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,9.0,12.0,1.0,1.5,2.0,0.0,0.5,1.0,0,0,1,3,0,1,3,247,247,0,93,0,0,None
File,CLIServiceTest.java,27.0,3.0,21.0,4.0,2.0,2.0,3.0,1.0,1.2,16.8,0.6,4.0,0.0,2.0,24.0,24.0,0.0,24.0,0.0,10.0,0.0,14.0,731.0,90.0,524.0,184.0,375.0,123.0,340.0,392.0,151.0,283.0,8.0,4.0,9.0,1.4,22.6,0.23,52.0,48.0,62.0,29.0,0.0,5.2,14.0,0.0,5.771428571428571,18.0,1.0,2.771428571428572,25.0,0.0,0.7428571428571429,3.0,0,0,4,30,0,4,30,73,13,61,48,0,2,None
File,CacheChunk.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.6666666666666666,1.0,0.0,0.0,11.0,11.0,1.0,11.0,0.0,0.0,0.0,11.0,91.0,15.0,54.0,27.0,15.0,23.0,23.0,35.0,21.0,14.0,1.0,1.0,1.0,3.6666666666666665,46.333333333333336,0.43,11.0,11.0,11.0,11.0,1.0,3.6666666666666665,15.0,0.0,2.25,7.0,0.0,1.0833333333333333,4.0,0.0,0.0833333333333333,2.0,0,0,2,7,0,2,7,704,704,26,92,0,2,None
File,CalcitePlanner.java,40.0,3.0,30.0,7.0,5.0,5.0,6.0,1.0,1.0909090909090908,33.27272727272727,0.0,14.0,5.0,3.0,90.0,91.0,31.0,96.0,20.0,53.0,0.0,23.0,4204.0,418.0,3134.0,1105.0,2287.0,659.0,1793.0,2271.0,1005.0,1750.0,37.0,36.0,56.0,1.7272727272727273,21.63636363636364,0.21,498.0,475.0,599.0,129.0,1.0,8.942528735632184,59.0,1.0,14.885057471264368,86.0,1.0,21921.0,1876608.0,0.0,1.5862068965517242,6.0,130,0,42,168,1,42,168,311,12,7,5,246,10,None
File,CalciteSemanticException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,8.0,10.0,18.0,10.0,0.0,0.0,0.0,10.0,75.0,16.0,39.0,21.0,10.0,20.0,15.0,24.0,15.0,9.0,1.0,1.0,1.0,4.0,75.0,0.51,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,3,8,0,3,8,923,284,56,118,0,3,None
File,CalciteSubquerySemanticException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,52.0,11.0,21.0,10.0,6.0,20.0,9.0,15.0,10.0,5.0,1.0,1.0,1.0,4.0,0.0,0.95,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,1,2,37,37,0,0,20,0,None
File,CalciteViewSemanticException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,52.0,11.0,21.0,10.0,6.0,20.0,9.0,15.0,10.0,5.0,1.0,1.0,1.0,4.0,0.0,0.95,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,1,2,247,247,0,0,20,0,None
File,CastBooleanToCharViaLongToChar.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,6.0,59.0,10.0,32.0,17.0,8.0,18.0,11.0,19.0,12.0,7.0,1.0,1.0,1.0,4.0,43.0,0.56,7.0,7.0,7.0,7.0,0.0,1.8,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,5,6,0,5,6,114,114,28,176,0,5,None
File,CastBooleanToVarCharViaLongToVarChar.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,6.0,59.0,10.0,32.0,17.0,8.0,18.0,11.0,19.0,12.0,7.0,1.0,1.0,1.0,4.0,43.0,0.56,7.0,7.0,7.0,7.0,0.0,1.8,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,5,6,0,5,6,114,114,28,176,0,5,None
